Ano;Mês;Data;Distrito;Concelho;Freguesia;Nível de Tensão;Energia Ativa (kWh);CodDistrito;CodDistritoConcelho;CodDistritoConcelhoFreguesia
2024;01;2024-01;VISEU;Tarouca;UF GOUVIAES E UCANHA;Baixa Tensão;134996.967;18;1820;182011
2024;02;2024-02;GUARDA;Mêda;MEDA OUTEIRO GATOS FONTE LONGA;Baixa Tensão;180387.5;09;0909;090917
2024;02;2024-02;GUARDA;Pinhel;MANIGOTO;Baixa Tensão;10535.053;09;0910;091014
2024;02;2024-02;PORTO;Maia;PEDROUCOS;Muito Alta, Alta e Média Tensões;24477.874;13;1306;130617
2024;02;2024-02;VIANA DO CASTELO;Arcos de Valdevez;SOAJO;Baixa Tensão;66331.07;16;1601;160146
2024;01;2024-01;AVEIRO;Arouca;MANSORES;Muito Alta, Alta e Média Tensões;109761.031;01;0104;010413
2024;01;2024-01;AVEIRO;Ílhavo;ILHAVO (SAO SALVADOR);Baixa Tensão;2945158.354;01;0110;011008
2024;01;2024-01;BRAGANCA;Vimioso;UF CACARELHOS E ANGUEIRA;Baixa Tensão;43621.555;04;0411;041116
2024;01;2024-01;FARO;Alcoutim;UF ALCOUTIM E PEREIRO;Baixa Tensão;371113.368;08;0802;080206
2024;01;2024-01;GUARDA;Seia;SANTA COMBA;Muito Alta, Alta e Média Tensões;103358.742;09;0912;091213
2024;01;2024-01;LEIRIA;Caldas da Rainha;A DOS FRANCOS;Baixa Tensão;383326.487;10;1006;100601
2024;01;2024-01;LISBOA;Cadaval;VERMELHA;Muito Alta, Alta e Média Tensões;284575.257;11;1104;110409
2024;02;2024-02;BRAGA;Guimarães;MESAO FRIO;Muito Alta, Alta e Média Tensões;132059.451;03;0308;030830
2024;02;2024-02;BRAGANCA;Bragança;UF AVELEDA E RIO DE ONOR;Baixa Tensão;16750.119;04;0402;040250
2024;02;2024-02;EVORA;Arraiolos;UF SAO GREGORIO E SANTA JUSTA;Baixa Tensão;40905.667;07;0702;070209
2024;02;2024-02;GUARDA;Celorico da Beira;CARRAPICHANA;Baixa Tensão;8353.713;09;0903;090304
2024;02;2024-02;PORTO;Lousada;TORNO;Baixa Tensão;181727.615;13;1305;130525
2024;02;2024-02;PORTO;Vila do Conde;AZURARA;Baixa Tensão;165827.391;13;1316;131604
2024;02;2024-02;VILA REAL;Valpaços;ERVOES;Baixa Tensão;27078.617;17;1712;171209
2024;02;2024-02;BRAGA;Braga;BRAGA;Muito Alta, Alta e Média Tensões;2040706.488;03;0303;
2024;01;2024-01;LEIRIA;Porto de Mós;PORTO MOS S J BAPTISTA S PEDRO;Baixa Tensão;1392293.646;10;1016;101614
2024;01;2024-01;PORTO;Penafiel;BOELHE;Baixa Tensão;257727.204;13;1311;131102
2024;01;2024-01;PORTO;Trofa;MURO;Baixa Tensão;478957.532;13;1318;131808
2024;01;2024-01;SANTAREM;Santarém;GANCARIA;Baixa Tensão;99890.177;14;1416;141628
2024;02;2024-02;BRAGA;Guimarães;FERMENTOES;Baixa Tensão;350357.77;03;0308;030815
2024;02;2024-02;BRAGA;Guimarães;UF B S SALVADOR E B S LEOCADIA;Muito Alta, Alta e Média Tensões;204514.905;03;0308;030880
2024;01;2024-01;BRAGA;Amares;UF AMARES E FIGUEIREDO;Baixa Tensão;552031.414;03;0301;030125
2024;01;2024-01;BRAGANCA;Bragança;GIMONDE;Baixa Tensão;171419.86;04;0402;040216
2024;01;2024-01;PORTO;Felgueiras;UF MACIEIRA DA LIXA E CARAMOS;Muito Alta, Alta e Média Tensões;378732.258;13;1303;130334
2024;01;2024-01;PORTO;Póvoa de Varzim;ESTELA;Baixa Tensão;592902.05;13;1313;131307
2024;01;2024-01;PORTO;Vila do Conde;VILA CHA;Baixa Tensão;774579.415;13;1316;131627
2024;01;2024-01;PORTO;Vila Nova de Gaia;ARCOZELO;Muito Alta, Alta e Média Tensões;2074549.358;13;1317;131701
2024;02;2024-02;AVEIRO;Oliveira do Bairro;UF BUSTOS TROVISCAL MAMARROSA;Muito Alta, Alta e Média Tensões;195503.751;01;0114;011407
2024;02;2024-02;BEJA;Odemira;RELIQUIAS;Baixa Tensão;59347.902;02;0211;021102
2024;02;2024-02;COIMBRA;Coimbra;UF EIRAS E SAO PAULO DE FRADES;Muito Alta, Alta e Média Tensões;538690.001;06;0603;060335
2024;02;2024-02;SETUBAL;Barreiro;SANTO ANTONIO DA CHARNECA;Baixa Tensão;605783.12;15;1504;150407
2024;02;2024-02;SETUBAL;Moita;ALHOS VEDROS;Baixa Tensão;982653.365;15;1506;150601
2024;02;2024-02;VISEU;Nelas;UF SANTAR E MOREIRA;Baixa Tensão;96974.551;18;1809;180911
2024;02;2024-02;VISEU;Oliveira de Frades;SAO VICENTE DE LAFOES;Baixa Tensão;47620.421;18;1810;181009
2024;02;2024-02;VISEU;Tarouca;UF GRANJA NOVA VILA CHA BEIRA;Baixa Tensão;25424.728;18;1820;182012
2024;01;2024-01;BRAGA;Terras de Bouro;UF CHAMOIM E VILAR;Baixa Tensão;40802.415;03;0310;031018
2024;01;2024-01;BRAGA;Vila Verde;VALDREU;Baixa Tensão;61362.102;03;0313;031355
2024;01;2024-01;GUARDA;Sabugal;BARACAL;Baixa Tensão;24241.281;09;0911;091109
2024;01;2024-01;LEIRIA;Bombarral;ROLICA;Baixa Tensão;552694.743;10;1005;100503
2024;01;2024-01;VIANA DO CASTELO;Viana do Castelo;AMONDE;Baixa Tensão;50278.512;16;1609;160903
2024;01;2024-01;VIANA DO CASTELO;Viana do Castelo;VILA FRANCA;Baixa Tensão;340077.041;16;1609;160935
2024;01;2024-01;VILA REAL;Sabrosa;TORRE DO PINHAO;Baixa Tensão;52859.886;17;1710;171014
2024;02;2024-02;CASTELO BRANCO;Fundão;ORCA;Baixa Tensão;47499.628;05;0504;050420
2024;02;2024-02;SANTAREM;Abrantes;BEMPOSTA;Muito Alta, Alta e Média Tensões;65688.905;14;1401;140104
2024;02;2024-02;VILA REAL;Vila Real;LORDELO;Muito Alta, Alta e Média Tensões;461329.194;17;1714;171414
2024;01;2024-01;AVEIRO;Arouca;VARZEA;Baixa Tensão;76926.886;01;0104;010420
2024;01;2024-01;AVEIRO;Vale de Cambra;MACIEIRA DE CAMBRA;Baixa Tensão;969068.854;01;0119;011906
2024;01;2024-01;GUARDA;Aguiar da Beira;CORTICADA;Baixa Tensão;44501.251;09;0901;090103
2024;02;2024-02;EVORA;Redondo;MONTOITO;Baixa Tensão;91382.811;07;0710;071001
2024;02;2024-02;PORTO;Marco de Canaveses;VARZEA ALIVIADA E FOLHADA;Muito Alta, Alta e Média Tensões;4901.999;13;1307;130740
2024;02;2024-02;VISEU;Viseu;SAO JOAO DE LOUROSA;Muito Alta, Alta e Média Tensões;271409.93;18;1823;182327
2024;01;2024-01;COIMBRA;Arganil;PIODAO;Baixa Tensão;50972.368;06;0601;060111
2024;01;2024-01;COIMBRA;Coimbra;BRASFEMES;Baixa Tensão;306790.171;06;0603;060309
2024;01;2024-01;FARO;Loulé;LOULE (SAO SEBASTIAO);Muito Alta, Alta e Média Tensões;5669930.41;08;0808;080809
2024;01;2024-01;GUARDA;Pinhel;VALE DO COA;Baixa Tensão;44610.248;09;0910;091033
2024;01;2024-01;VIANA DO CASTELO;Viana do Castelo;UF BARROSELAS E CARVOEIRO;Muito Alta, Alta e Média Tensões;189415.158;16;1609;160941
2024;01;2024-01;VILA REAL;Mesão Frio;MESAO FRIO (SANTO ANDRE);Baixa Tensão;441412.524;17;1704;170408
2024;01;2024-01;VISEU;Oliveira de Frades;SAO VICENTE DE LAFOES;Baixa Tensão;126718.579;18;1810;181009
2024;01;2024-01;VISEU;Sátão;UF AGUAS BOAS E FORLES;Baixa Tensão;50385.019;18;1817;181713
2024;02;2024-02;AVEIRO;Oliveira do Bairro;OLIVEIRA DO BAIRRO;Baixa Tensão;466244.63;01;0114;011404
2024;02;2024-02;AVEIRO;Sever do Vouga;PESSEGUEIRO DO VOUGA;Baixa Tensão;102909.213;01;0117;011704
2024;02;2024-02;BRAGANCA;Bragança;GIMONDE;Baixa Tensão;51469.14;04;0402;040216
2024;02;2024-02;BRAGANCA;Mogadouro;VILA DE ALA;Baixa Tensão;14291.839;04;0408;040826
2024;02;2024-02;GUARDA;Guarda;ARRIFANA;Muito Alta, Alta e Média Tensões;28898.694;09;0907;090706
2024;02;2024-02;GUARDA;Guarda;FAIA;Muito Alta, Alta e Média Tensões;870.581;09;0907;090716
2024;02;2024-02;GUARDA;Sabugal;UF SABUGAL E A SANTO ANTONIO;Muito Alta, Alta e Média Tensões;113427.014;09;0911;091145
2024;02;2024-02;SANTAREM;Torres Novas;UF TORRES NOVAS;Baixa Tensão;688363.761;14;1419;141920
2024;01;2024-01;AVEIRO;Estarreja;UF CANELAS E FERMELA;Baixa Tensão;465369.755;01;0108;010809
2024;01;2024-01;BRAGANCA;Mirandela;LAMAS DE ORELHAO;Muito Alta, Alta e Média Tensões;18992.091;04;0407;040718
2024;01;2024-01;GUARDA;Guarda;UF CORUJEIRA E TRINTA;Baixa Tensão;98924.276;09;0907;090762
2024;01;2024-01;GUARDA;Trancoso;COTIMOS;Baixa Tensão;37622.645;09;0913;091305
2024;01;2024-01;LEIRIA;Ansião;ALVORGE;Muito Alta, Alta e Média Tensões;54705.29;10;1003;100301
2024;01;2024-01;LEIRIA;Caldas da Rainha;UF TORNADA E SALIR DO PORTO;Baixa Tensão;1318766.831;10;1006;100619
2024;01;2024-01;VISEU;Penalva do Castelo;TRANCOZELOS;Baixa Tensão;30957.216;18;1811;181112
2024;02;2024-02;BRAGA;Braga;PALMEIRA;Baixa Tensão;443961.998;03;0303;030331
2024;02;2024-02;BRAGA;Fafe;AROES (SANTA CRISTINA);Baixa Tensão;103217.464;03;0307;030726
2024;02;2024-02;GUARDA;Guarda;ALVENDRE;Baixa Tensão;12323.541;09;0907;090705
2024;02;2024-02;PORTALEGRE;Ponte de Sor;UF PONTE SOR TRAMAGA VALE ACOR;Baixa Tensão;819839.106;12;1213;121308
2024;02;2024-02;SETUBAL;Montijo;SARILHOS GRANDES;Muito Alta, Alta e Média Tensões;36782.315;15;1507;150704
2024;01;2024-01;AVEIRO;Murtosa;MURTOSA;Baixa Tensão;678839.221;01;0112;011203
2024;01;2024-01;BRAGA;Fafe;UF MOREIRA REI VARZEA COVA;Baixa Tensão;230206.73;03;0307;030744
2024;01;2024-01;LISBOA;Mafra;UF V PINHEIRO S ESTEVAO GALES;Baixa Tensão;2529773.485;11;1109;110922
2024;01;2024-01;VISEU;Mangualde;FORNOS DE MACEIRA DAO;Baixa Tensão;335363.45;18;1806;180607
2024;01;2024-01;VISEU;São João da Pesqueira;UF TREVOES E ESPINHOSA;Baixa Tensão;105190.433;18;1815;181516
2024;02;2024-02;AVEIRO;Santa Maria da Feira;UF SAO MIGUEL SOUTO MOSTEIRO;Baixa Tensão;411590.154;01;0109;010936
2024;02;2024-02;BRAGA;Fafe;SAO GENS;Muito Alta, Alta e Média Tensões;839735.194;03;0307;030728
2024;02;2024-02;EVORA;Évora;UF SEBASTIAO GIESTEIRA BOA FE;Muito Alta, Alta e Média Tensões;2703.225;07;0705;070527
2024;02;2024-02;FARO;São Brás de Alportel;SAO BRAS DE ALPORTEL;Muito Alta, Alta e Média Tensões;100064.69;08;0812;081201
2024;02;2024-02;VILA REAL;Alijó;PINHAO;Muito Alta, Alta e Média Tensões;28858.935;17;1701;170109
2024;01;2024-01;SETUBAL;Setúbal;SETUBAL;Muito Alta, Alta e Média Tensões;1863069.315;15;1512;
2024;01;2024-01;BRAGA;Guimarães;PINHEIRO;Muito Alta, Alta e Média Tensões;187521.387;03;0308;030836
2024;01;2024-01;BRAGANCA;Vimioso;PINELO;Baixa Tensão;24413.192;04;0411;041109
2024;01;2024-01;FARO;Lagoa;PORCHES;Muito Alta, Alta e Média Tensões;780838.061;08;0806;080604
2024;01;2024-01;FARO;Loulé;QUARTEIRA;Baixa Tensão;11598438.74;08;0808;080805
2024;01;2024-01;LEIRIA;Alcobaça;BARRIO;Muito Alta, Alta e Média Tensões;40822.346;10;1001;100104
2024;01;2024-01;LISBOA;Cadaval;PERAL;Baixa Tensão;225205.6;11;1104;110407
2024;01;2024-01;PORTO;Póvoa de Varzim;UF AGUCADOURA E NAVAIS;Baixa Tensão;1002503.363;13;1313;131314
2024;01;2024-01;SANTAREM;Alpiarça;ALPIARCA;Baixa Tensão;1627028.395;14;1404;140401
2024;01;2024-01;SANTAREM;Torres Novas;CHANCELARIA;Muito Alta, Alta e Média Tensões;290362.259;14;1419;141904
2024;01;2024-01;VIANA DO CASTELO;Ponte de Lima;BRANDARA;Baixa Tensão;87267.852;16;1607;160710
2024;01;2024-01;VIANA DO CASTELO;Viana do Castelo;SANTA MARTA DE PORTUZELO;Baixa Tensão;757139.706;16;1609;160928
2024;01;2024-01;VISEU;Viseu;ORGENS;Baixa Tensão;624006.639;18;1823;182319
2024;01;2024-01;VISEU;Viseu;UF BARREIROS E CEPOES;Baixa Tensão;236792.44;18;1823;182335
2024;02;2024-02;AVEIRO;Ílhavo;GAFANHA DO CARMO;Baixa Tensão;105658.033;01;0110;011007
2024;02;2024-02;BRAGA;Barcelos;UF ALVITO E COUTO;Baixa Tensão;86026.868;03;0302;030291
2024;02;2024-02;BRAGANCA;Vila Flor;SAMOES;Baixa Tensão;34487.707;04;0410;041010
2024;02;2024-02;EVORA;Alandroal;UF ALANDROAL MATOS JUROMENHA;Baixa Tensão;208394.11;07;0701;070107
2024;02;2024-02;FARO;Castro Marim;ODELEITE;Muito Alta, Alta e Média Tensões;7899.872;08;0804;080403
2024;02;2024-02;PORTO;Amarante;ANSIAES;Muito Alta, Alta e Média Tensões;8326.549;13;1301;130103
2024;02;2024-02;SANTAREM;Tomar;SAO PEDRO DE TOMAR;Muito Alta, Alta e Média Tensões;26341.84;14;1418;141813
2024;02;2024-02;VILA REAL;Montalegre;UF VENDA NOVA E PONDRAS;Baixa Tensão;37561.61;17;1706;170641
2024;02;2024-02;VILA REAL;Valpaços;SAO PEDRO DE VEIGA DE LILA;Baixa Tensão;14312.428;17;1712;171223
2024;02;2024-02;VILA REAL;Vila Pouca de Aguiar;VREIA DE BORNES;Baixa Tensão;28237.648;17;1713;171315
2024;01;2024-01;AVEIRO;Aveiro;SAO JACINTO;Muito Alta, Alta e Média Tensões;93138.184;01;0105;010511
2024;01;2024-01;BEJA;Moura;POVOA DE SAO MIGUEL;Baixa Tensão;163925.355;02;0210;021002
2024;01;2024-01;GUARDA;Seia;SABUGUEIRO;Baixa Tensão;131662.677;09;0912;091210
2024;01;2024-01;LEIRIA;Ansião;POUSAFLORES;Baixa Tensão;127296.457;10;1003;100306
2024;01;2024-01;LEIRIA;Pedrógão Grande;PEDROGAO GRANDE;Muito Alta, Alta e Média Tensões;461571.367;10;1013;101302
2024;01;2024-01;LISBOA;Vila Franca de Xira;VILA FRANCA DE XIRA;Muito Alta, Alta e Média Tensões;1591589.77;11;1114;111409
2024;01;2024-01;PORTO;Lousada;UF CERNADELO LOUSADA;Baixa Tensão;330822.931;13;1305;130527
2024;01;2024-01;VIANA DO CASTELO;Arcos de Valdevez;MONTE REDONDO;Baixa Tensão;30192.162;16;1601;160122
2024;01;2024-01;VISEU;Sernancelhe;ARNAS;Baixa Tensão;25205.734;18;1818;181801
2024;02;2024-02;AVEIRO;Sever do Vouga;SEVER DO VOUGA;Baixa Tensão;267665.873;01;0117;011706
2024;02;2024-02;BRAGANCA;Mogadouro;PARADELA;Baixa Tensão;4765.089;04;0408;040811
2024;02;2024-02;BRAGANCA;Torre de Moncorvo;ACOREIRA;Baixa Tensão;23257.992;04;0409;040901
2024;02;2024-02;COIMBRA;Oliveira do Hospital;UF O HOSPITAL S PAIO GRAMACOS;Muito Alta, Alta e Média Tensões;234057.708;06;0611;061124
2024;02;2024-02;GUARDA;Mêda;RABACAL;Baixa Tensão;11368.268;09;0909;090914
2024;02;2024-02;LEIRIA;Leiria;UF PARCEIROS E AZOIA;Muito Alta, Alta e Média Tensões;513168.235;10;1009;100937
2024;02;2024-02;LISBOA;Lisboa;SAO DOMINGOS DE BENFICA;Muito Alta, Alta e Média Tensões;1005578.207;11;1106;110639
2024;02;2024-02;PORTALEGRE;Ponte de Sor;GALVEIAS;Muito Alta, Alta e Média Tensões;13885.119;12;1213;121301
2024;02;2024-02;PORTO;Felgueiras;UF TORRADOS E SOUSA;Baixa Tensão;182051.278;13;1303;130337
2024;02;2024-02;PORTO;Penafiel;LUZIM E VILA COVA;Baixa Tensão;82790.296;13;1311;131140
2024;02;2024-02;SANTAREM;Abrantes;FONTES;Baixa Tensão;35029.102;14;1401;140118
2024;02;2024-02;VISEU;Cinfães;FORNELOS;Baixa Tensão;30434.166;18;1804;180406
2024;01;2024-01;BEJA;Mértola;ALCARIA RUIVA;Muito Alta, Alta e Média Tensões;5887.549;02;0209;020901
2024;01;2024-01;COIMBRA;Coimbra;UF S M BISPO E RIBEIRA FRADES;Baixa Tensão;2765661.542;06;0603;060338
2024;01;2024-01;GUARDA;Guarda;SANTANA DA AZINHA;Baixa Tensão;76204.969;09;0907;090738
2024;01;2024-01;LEIRIA;Pedrógão Grande;GRACA;Baixa Tensão;141387.208;10;1013;101301
2024;01;2024-01;SANTAREM;Torres Novas;UF OLAIA E PACO;Baixa Tensão;436503.557;14;1419;141919
2024;01;2024-01;SETUBAL;Setúbal;SADO;Baixa Tensão;968378.567;15;1512;151208
2024;01;2024-01;VISEU;Armamar;SAO COSMADO;Baixa Tensão;166723.683;18;1801;180114
2024;01;2024-01;VISEU;Sátão;UF ROMAS DECERMILO VILA LONGA;Baixa Tensão;200019.561;18;1817;181714
2024;01;2024-01;VISEU;Sernancelhe;UF PENSO E FREIXINHO;Muito Alta, Alta e Média Tensões;130949.13;18;1818;181820
2024;02;2024-02;AVEIRO;Vagos;UF FONTE ANGEAO COVAO LOBO;Baixa Tensão;122525.479;01;0118;011812
2024;02;2024-02;AVEIRO;Vagos;UF VAGOS E SANTO ANTONIO;Muito Alta, Alta e Média Tensões;1022103.996;01;0118;011814
2024;02;2024-02;BEJA;Moura;SOBRAL DA ADICA;Muito Alta, Alta e Média Tensões;6309.567;02;0210;021008
2024;02;2024-02;BRAGA;Braga;PRISCOS;Baixa Tensão;106823.025;03;0303;030336
2024;02;2024-02;BRAGA;Guimarães;PONTE;Muito Alta, Alta e Média Tensões;524020.224;03;0308;030838
2024;02;2024-02;COIMBRA;Penacova;SAZES DO LORVAO;Baixa Tensão;46139.278;06;0613;061310
2024;02;2024-02;LEIRIA;Bombarral;PO;Baixa Tensão;118200.256;10;1005;100505
2024;02;2024-02;SETUBAL;Alcácer do Sal;COMPORTA;Muito Alta, Alta e Média Tensões;40406.935;15;1501;150106
2024;02;2024-02;SETUBAL;Setúbal;SADO;Baixa Tensão;327403.433;15;1512;151208
2024;01;2024-01;BEJA;Aljustrel;SAO JOAO DE NEGRILHOS;Baixa Tensão;338110.912;02;0201;020104
2024;01;2024-01;BEJA;Moura;UF SAFARA S ALEIXO RESTAURACAO;Muito Alta, Alta e Média Tensões;60519.699;02;0210;021010
2024;01;2024-01;BRAGANCA;Macedo de Cavaleiros;ARCAS;Baixa Tensão;53148.636;04;0405;040503
2024;01;2024-01;BRAGANCA;Torre de Moncorvo;UF FELGUEIRAS E MACORES;Baixa Tensão;57776.14;04;0409;040920
2024;01;2024-01;FARO;Castro Marim;AZINHAL;Baixa Tensão;139415.19;08;0804;080401
2024;01;2024-01;LISBOA;Sintra;ALGUEIRAO-MEM MARTINS;Muito Alta, Alta e Média Tensões;1387945.84;11;1111;111102
2024;02;2024-02;LEIRIA;Óbidos;S MARIA S PEDRO E SOBRAL LAGOA;Baixa Tensão;376214.692;10;1012;101210
2024;02;2024-02;LISBOA;Mafra;UF MALVEIRA S MIGUEL ALCAINCA;Muito Alta, Alta e Média Tensões;489420.355;11;1109;110921
2024;02;2024-02;PORTALEGRE;Fronteira;FRONTEIRA;Baixa Tensão;175817.707;12;1208;120802
2024;02;2024-02;SANTAREM;Cartaxo;UF EREIRA E LAPA;Baixa Tensão;124354.139;14;1406;140610
2024;02;2024-02;VILA REAL;Valpaços;AGUA REVES E CRASTO;Baixa Tensão;19835.733;17;1712;171201
2024;01;2024-01;BRAGA;Barcelos;CAMBESES;Baixa Tensão;236347.766;03;0302;030216
2024;01;2024-01;BRAGA;Fafe;UF MONTE E QUEIMADELA;Baixa Tensão;103367.672;03;0307;030743
2024;01;2024-01;BRAGA;Guimarães;FERMENTOES;Baixa Tensão;1071462.23;03;0308;030815
2024;01;2024-01;BRAGANCA;Bragança;CASTRO DE AVELAS;Baixa Tensão;127196.136;04;0402;040209
2024;01;2024-01;VIANA DO CASTELO;Ponte de Lima;NAVIO E VITORINO DOS PIAES;Baixa Tensão;270489.367;16;1607;160760
2024;01;2024-01;VISEU;Sernancelhe;CARREGAL;Baixa Tensão;102350.209;18;1818;181802
2024;02;2024-02;LISBOA;Alenquer;UF ABRIGADA CABANAS TORRES;Muito Alta, Alta e Média Tensões;252764.307;11;1101;110117
2024;02;2024-02;SANTAREM;Abrantes;UF S M RIO TORTO ROSSIO S TEJO;Baixa Tensão;269164.345;14;1401;140124
2024;02;2024-02;SETUBAL;Almada;UF ALMADA PIED PRAGAL CACILHAS;Baixa Tensão;3033760.347;15;1503;150312
2024;02;2024-02;VIANA DO CASTELO;Ponte de Lima;CABRACAO E MOREIRA DO LIMA;Baixa Tensão;53452.696;16;1607;160757
2024;01;2024-01;BRAGA;Barcelos;LAMA;Muito Alta, Alta e Média Tensões;40694.321;03;0302;030242
2024;01;2024-01;GUARDA;Fornos de Algodres;MATANCA;Baixa Tensão;32927.358;09;0905;090510
2024;01;2024-01;SANTAREM;Rio Maior;UF AZAMBUJEIRA E MALAQUEIJO;Baixa Tensão;211510.782;14;1414;141415
2024;01;2024-01;VILA REAL;Chaves;NOGUEIRA DA MONTANHA;Baixa Tensão;73162.62;17;1703;170318
2024;01;2024-01;VISEU;Santa Comba Dão;UF S COMBA DAO COUTO MOSTEIRO;Baixa Tensão;944724.813;18;1814;181411
2024;02;2024-02;BRAGANCA;Macedo de Cavaleiros;CARRAPATAS;Baixa Tensão;9624.924;04;0405;040507
2024;02;2024-02;COIMBRA;Penela;UF S MIGUEL S EUFEMIA RABACAL;Muito Alta, Alta e Média Tensões;299281.975;06;0614;061407
2024;02;2024-02;VIANA DO CASTELO;Monção;BARBEITA;Baixa Tensão;65524.75;16;1604;160404
2024;02;2024-02;VIANA DO CASTELO;Valença;FRIESTAS;Muito Alta, Alta e Média Tensões;3093.409;16;1608;160806
2024;02;2024-02;VISEU;Cinfães;CINFAES;Muito Alta, Alta e Média Tensões;35122.904;18;1804;180403
2024;02;2024-02;VISEU;Mangualde;ALCAFACHE;Baixa Tensão;56161.146;18;1806;180602
2024;02;2024-02;VISEU;Nelas;VILAR SECO;Muito Alta, Alta e Média Tensões;86756.517;18;1809;180906
2024;01;2024-01;AVEIRO;Águeda;UF TRAVASSO E OIS DA RIBEIRA;Baixa Tensão;466375.26;01;0101;010125
2024;01;2024-01;CASTELO BRANCO;Fundão;SOUTO DA CASA;Baixa Tensão;159212.747;05;0504;050426
2024;01;2024-01;GUARDA;Guarda;MACAINHAS;Baixa Tensão;194301.509;09;0907;090723
2024;01;2024-01;LEIRIA;Peniche;PENICHE;Muito Alta, Alta e Média Tensões;2157938.0;10;1014;101407
2024;01;2024-01;PORTO;Valongo;UF CAMPO E SOBRADO;Muito Alta, Alta e Média Tensões;2785010.714;13;1315;131506
2024;01;2024-01;VISEU;São Pedro do Sul;UF S MARTINHO MOITAS COVAS RIO;Baixa Tensão;54538.091;18;1816;181622
2024;02;2024-02;PORTALEGRE;Portalegre;ALEGRETE;Baixa Tensão;79979.579;12;1214;121402
2024;02;2024-02;PORTO;Amarante;UF ABOADELA SANCHE E VARZEA;Baixa Tensão;83651.767;13;1301;130141
2024;02;2024-02;PORTO;Maia;CIDADE DA MAIA;Muito Alta, Alta e Média Tensões;1549042.547;13;1306;130619
2024;02;2024-02;SANTAREM;Vila Nova da Barquinha;PRAIA DO RIBATEJO;Muito Alta, Alta e Média Tensões;72351.022;14;1420;142002
2024;02;2024-02;VILA REAL;Montalegre;UF MEIXEDO E PADORNELOS;Baixa Tensão;13641.124;17;1706;170637
2024;02;2024-02;VILA REAL;Sabrosa;SABROSA;Baixa Tensão;123544.232;17;1710;171009
2024;02;2024-02;VILA REAL;Vila Real;UF MOUCOS E LAMARES;Muito Alta, Alta e Média Tensões;19666.0;17;1714;171434
2024;02;2024-02;VISEU;Penedono;UF ANTAS E OUROZINHO;Baixa Tensão;20231.238;18;1812;181210
2024;01;2024-01;LEIRIA;Alvaiázere;PELMA;Baixa Tensão;106800.558;10;1002;100205
2024;01;2024-01;PORTO;Felgueiras;UF MACIEIRA DA LIXA E CARAMOS;Baixa Tensão;663632.287;13;1303;130334
2024;02;2024-02;COIMBRA;Coimbra;UF TAVEIRO AMEAL E ARZILA;Muito Alta, Alta e Média Tensões;104699.13;06;0603;060340
2024;02;2024-02;PORTO;Paredes;VANDOMA;Baixa Tensão;196014.478;13;1310;131022
2024;02;2024-02;VIANA DO CASTELO;Ponte de Lima;CABRACAO E MOREIRA DO LIMA;Muito Alta, Alta e Média Tensões;68046.968;16;1607;160757
2024;02;2024-02;VIANA DO CASTELO;Ponte de Lima;FORNELOS E QUEIJADA;Baixa Tensão;112617.174;16;1607;160758
2024;01;2024-01;AVEIRO;Estarreja;SALREU;Baixa Tensão;613322.537;01;0108;010806
2024;02;2024-02;BEJA;Odemira;VILA NOVA DE MILFONTES;Baixa Tensão;489976.555;02;0211;021111
2024;02;2024-02;PORTO;Felgueiras;REVINHADE;Muito Alta, Alta e Média Tensões;361183.197;13;1303;130319
2024;01;2024-01;COIMBRA;Pampilhosa da Serra;UNHAIS-O-VELHO;Baixa Tensão;75482.382;06;0612;061209
2024;01;2024-01;PORTO;Vila Nova de Gaia;UF SANDIM OLIVAL LEVER CRESTUM;Baixa Tensão;2911235.56;13;1317;131729
2024;01;2024-01;SANTAREM;Abrantes;MARTINCHEL;Baixa Tensão;107595.685;14;1401;140105
2024;02;2024-02;BRAGA;Amares;CAIRES;Baixa Tensão;35581.696;03;0301;030105
2024;02;2024-02;BRAGA;Esposende;UF FONTE BOA E RIO TINTO;Baixa Tensão;115771.147;03;0306;030619
2024;02;2024-02;PORTALEGRE;Nisa;SAO MATIAS;Baixa Tensão;14848.576;12;1212;121208
2024;02;2024-02;PORTO;Paredes;LORDELO;Baixa Tensão;4689.191;13;1310;131013
2024;02;2024-02;SANTAREM;Santarém;POVOA DA ISENTA;Baixa Tensão;124373.109;14;1416;141616
2024;02;2024-02;VIANA DO CASTELO;Arcos de Valdevez;GONDORIZ;Baixa Tensão;42181.02;16;1601;160115
2024;02;2024-02;VISEU;Tondela;UF SAO JOAO MONTE MOSTEIRINHO;Baixa Tensão;36656.621;18;1821;182130
2024;02;2024-02;VISEU;Viseu;SILGUEIROS;Muito Alta, Alta e Média Tensões;52311.908;18;1823;182317
2024;01;2024-01;BEJA;Serpa;PIAS;Muito Alta, Alta e Média Tensões;131449.809;02;0213;021303
2024;01;2024-01;BRAGA;Fafe;AROES (SAO ROMAO);Muito Alta, Alta e Média Tensões;34623.935;03;0307;030730
2024;01;2024-01;COIMBRA;Soure;TAPEUS;Baixa Tensão;68185.582;06;0615;061510
2024;01;2024-01;LEIRIA;Batalha;SAO MAMEDE;Muito Alta, Alta e Média Tensões;1809672.426;10;1004;100403
2024;01;2024-01;LISBOA;Loures;BUCELAS;Muito Alta, Alta e Média Tensões;691425.784;11;1107;110702
